	word	freq
186	права	0.0007196307181334489
187	першы	0.0007132528978841126
188	народ	0.0006863749411190524
189	адна	0.0006748341235250152
190	зноў	0.0006748341235250152
191	менш	0.0006707340962218704
192	колькі	0.0006661785103294873
193	ведаю	0.0006617747773001837
194	ніколі	0.0006520561940630997
195	адразу	0.0006450709623614456
196	наш	0.0006403635236059831
197	павінен	0.0006276078831073104
198	дзеля	0.0006213819157210536
199	старшыня	0.0006181930055963854
200	старшыня	0.0006181930055963854
201	адным	0.0006137892725670818
202	дня	0.0006124225967993668
203	нібыта	0.0005972373104914232
204	апрача	0.0005935928417775167
205	гэтак	0.0005926817245990401
206	цалкам	0.0005866076100758626
207	самі	0.000580837201278844
208	насельніцтва	0.0005697519422740452
209	наконт	0.0005670185907386153
210	сваё	0.0005612481819415967
211	варта	0.0005610963290785173
212	слова	0.0005591222418584846
213	мой	0.0005591222418584846
214	дзяцей	0.0005576037132276903
215	кіраўніцтва	0.0005574518603646109
216	значыць	0.0005562370374599753
217	міністэрства	0.0005528962744722278
218	акрамя	0.0005516814515675923
219	маці	0.0005386221053427608
220	хаця	0.0005377109881642842
221	адной	0.0005360406066704103
222	нельга	0.0005355850480811721
223	новы	0.0005313331679149478
224	каго	0.0005292072278318357
225	выстава	0.0005273849934748824
226	сёлета	0.0005190330860055135
227	адно	0.0005173627045116397
228	дарэчы	0.0005140219415238921
229	хоча	0.0005033922411083315
230	мець	0.0004964070094066775
231	карэспандэнт	0.0004936736578712476
232	рады	0.0004909403063358178
233	ўсім	0.0004900291891573412
234	казаць	0.000489269924841944
235	многія	0.0004821328402772104
236	жыць	0.0004768179900694302
237	магу	0.0004768179900694302
238	дзён	0.00047211055131396765
239	момант	0.0004710475812724116
240	даўно	0.0004693771997785378
241	спадарыня	0.0004639104967076781
242	праўда	0.00045874749936297726
243	ўлада	0.00045586229496446796
244	найбольш	0.0004529770905659587
245	частка	0.0004500918861674494
246	былы	0.00044659927031662233
247	хунта	0.0004447770359596691
248	адказ	0.00044249924301347757
249	яно	0.0004396140386149683
250	вата	0.0004385510685734122
251	хутчэй	0.00043839921571033275
252	працэс	0.00043536215844874404
253	даволі	0.0004306547196932815
254	вялікі	0.00042655469239013676
255	куды	0.0004260991338008984
256	хочуць	0.0004233657822654686
257	мала	0.0004218472536346742
258	туды	0.0004201768721408004
259	болей	0.0004197213135515621
260	другі	0.00041865834351000606
261	маю	0.00041607684483765565
262	маю	0.00041607684483765565
263	ўдзел	0.0004125842289868286
264	наколькі	0.0004125842289868286
265	мог	0.00041167311180835195
266	двух	0.00041152125894527254
267	маглі	0.00040316935147590355
268	супрацоўніцтва	0.0004030174986128241
269	жаль	0.0004027137928866652
270	найперш	0.0003992211770358382
271	мова	0.0003987656184465999
272	рэжым	0.0003975507955419644
273	насамрэч	0.00039694338408964667
274	паклон	0.0003967915312265672
275	імі	0.0003966396783634878
276	відаць	0.0003963359726373289
277	адбудзецца	0.0003958804140480906
278	пасля	0.0003940581796911374
279	нейкі	0.00039253965106034297
280	тычыцца	0.0003882877708941188
281	краіна	0.00038570627222176833
282	самы	0.00038236550923402074
283	самы	0.00038236550923402074
284	дні	0.0003806951277401469
285	жніўня	0.0003781136290677965
286	дзяржава	0.0003781136290677965
287	грошай	0.0003759876889846844
288	якраз	0.0003755321303954461
289	напярэдадні	0.0003753802775323667
290	праблема	0.00037431730749081063
291	лепш	0.0003729506317230957
292	дагэтуль	0.00037067283877690417
293	ўвесь	0.00036945801587226864
294	сама	0.0003693061630091892
295	хачу	0.0003670283700629977
296	мая	0.00036657281147375935
297	маўляў	0.00036444687139064723
298	кошт	0.00036353575421217064
299	людзям	0.00036095425553982023
300	робіць	0.00036095425553982023
301	павал	0.0003583727568674698
302	траўня	0.00035548755246896053
303	ёсць	0.0003550319938797222
304	спачатку	0.00035305790665968954
305	пяць	0.0003509319665765774
306	пяць	0.0003509319665765774
307	дзякуй	0.00034986899653502136
308	праект	0.0003466800864103532
309	неяк	0.0003462245278211149
310	ля	0.00034060597188717573
311	трох	0.00034015041329793743
312	паколькі	0.0003390874432563814
313	ўсяго	0.0003378726203517459
314	сёння	0.0003358985331317132
315	будаўніцтва	0.0003357466802686338
316	стаць	0.0003357466802686338
317	дзеці	0.00033468371022707773
318	нягледзячы	0.00033438000450091885
319	нядаўна	0.00033346888732244226
320	крыху	0.0003331651815962834
321	тэрмін	0.00033179850582856844
322	нехта	0.0003298244186085358
323	апошні	0.00032891330143005915
324	напэўна	0.00032845774284082085
325	ўвогуле	0.00032617994989462927
326	вакол	0.0003223836283176434
327	ліст	0.00032086509968684904
328	кампанія	0.0003202576882345313
329	побач	0.0003199539825083724
330	даць	0.00031767618956218087
331	чатыры	0.00031570210234214816
332	погляд	0.00031524654375290987
333	пуціна	0.0003141835737113538
334	асобы	0.0003123613393544006
335	месяц	0.0003123613393544006
336	сваімі	0.0003112983693128445
337	праца	0.00031008354640820905
338	сабой	0.0003088687235035736
339	правы	0.0003078057534620175
340	прадпрыемства	0.00030750204773585864
341	прадстаўнік	0.0003068946362835409
342	гаварыць	0.00030674278342046146
343	аўтар	0.00030674278342046146
344	шлях	0.0003062872248312231
345	закон	0.00030522425478966706
346	буду	0.00030476869620042876
347	гаворыцца	0.0003040094318850316
348	шэраг	0.0003035538732957933
349	можам	0.0003034020204327138
350	хай	0.000303098314706555
351	столькі	0.00030051681603420453
352	гаворыць	0.00029930199312956906
353	летась	0.000298239023088013
354	тая	0.0002979353173618541
355	каму	0.00029672049445721865
356	далі	0.0002965686415941392
357	лёс	0.0002965686415941392
358	дом	0.00029641678873105977
359	паляк	0.0002952019658264243
360	сябра	0.0002948982601002654
361	прычым	0.0002929241728802327
362	мусіць	0.00028578708831549925
363	навошта	0.00028548338258934037
364	стаіць	0.0002853315297262609
365	стаіць	0.0002853315297262609
366	бачыць	0.0002847241182739432
367	курс	0.00028168706101235443
368	ягоны	0.0002810796495600367
369	прыйшлі	0.0002801685323815601
370	кажучы	0.00027789073943536855
371	галоўны	0.00027758703370920967
372	цябе	0.000276675916530733
373	адну	0.0002760685050784153
374	іншы	0.0002734870064060649
375	прынамсі	0.00027333515354298544
376	цэны	0.00027287959495374714
377	людзьмі	0.00027257588922758826
378	гісторыя	0.00027044994914447615
379	саюз	0.00027029809628139673
380	ўрад	0.0002693869791029201
381	праводзіць	0.00026877956765060233
382	дзякуючы	0.00026741289188288744
383	вобраз	0.0002640721288951398
384	няхай	0.00026209804167510716
385	дырэктар	0.0002617943359489483
386	прыйшоў	0.00026164248308586886
387	бацькі	0.00025997210159199504
388	хіба	0.00025739060291964463
389	хіба	0.00025739060291964463
390	жонка	0.00025739060291964463
391	канцы	0.00025739060291964463
392	газ	0.00025693504433040634
393	заканадаўства	0.00025693504433040634
394	факт	0.0002552646628365325
395	тыдзень	0.0002551128099734531
396	бацька	0.0002548091042472942
397	канечне	0.0002538979870688176
398	сямі	0.0002528350170272615
399	партыя	0.00025207575271186434
400	кніга	0.00025177204698570546
401	роўна	0.0002504053712179906
402	між	0.00024949425403951393
403	залежыць	0.00024903869545027564
404	ўсёй	0.0002484312839979579
405	замест	0.0002476720196825607
406	вынік	0.0002475201668194813
407	сродкі	0.00024630534391484576
408	захад	0.0002460016381886869
409	згодна	0.0002460016381886869
410	сустрэча	0.00024417940383173365
411	актывіст	0.00024296458092709817
412	мяркую	0.00024144605229630382
413	інакш	0.00023947196507627115
414	палітычны	0.00023901640648703283
415	палітычны	0.00023901640648703283
416	пачатак	0.00023643490781468242
417	спыніць	0.00023628305495160297
418	ваш	0.00023628305495160297
419	пісаць	0.00023567564349928524
420	стан	0.0002355237906362058
421	рух	0.00023506823204696748
422	акцыя	0.00023400526200541142
423	кандыдат	0.00023248673337461707
424	пракуратура	0.00023081635188074327
425	многіх	0.00022732373602991622
426	заўтра	0.00022717188316683678
427	наступны	0.00022656447171451904
428	гатовы	0.0002259570602622013
429	стаяць	0.00022550150167296299
430	памяць	0.00022534964880988355
431	памяць	0.00022534964880988355
432	выходзіць	0.0002250459430837247
433	мус	0.00022322370872677146
434	разумею	0.0002226162972744537
435	інфармацыя	0.00022246444441137425
436	рубля	0.00022155332723289764
437	ніяк	0.00022124962150673878
438	становішча	0.00022109776864365934
439	адвакат	0.00022064221005442102
440	добры	0.00022033850432826217
441	група	0.0002188199756974678
442	гандлю	0.00021851626997130893
443	сюды	0.00021851626997130893
444	вайна	0.00021821256424515005
445	тую	0.00021775700565591173
446	выйшаў	0.00021775700565591173
447	крок	0.00021669403561435567
448	праходзіць	0.00021639032988819682
449	праходзіць	0.00021639032988819682
450	хацелася	0.0002154792127097202
451	адзіны	0.0002142643898050847
452	артыкул	0.00021335327262660809
453	арганізацыя	0.00021198659685889315
454	міліцыя	0.00021183474399581373
455	самой	0.0002116828911327343
456	наадварот	0.0002113791854065754
457	хочацца	0.00021061992109117823
458	намі	0.00020986065677578106
459	выбар	0.0002092532453234633
460	сакратар	0.00020910139246038386
461	агент	0.000208797686734225
462	палітык	0.00020788656955574838
463	маёй	0.0002075828638295895
464	крызіс	0.00020667174665111289
465	вочы	0.00020651989378803345
466	сын	0.00020651989378803345
467	баяцца	0.00020606433519879515
468	стварыць	0.00020576062947263627
469	прыклад	0.00020560877660955683
470	склад	0.00020515321802031853
471	нарэшце	0.00020515321802031853
472	журналіст	0.00020393839511568304
473	памёр	0.0002034828365264447
474	моладзь	0.00020317913080028586
475	рост	0.00020302727793720642
476	рынак	0.00020287542507412698
477	афіцыйны	0.0002025717193479681
478	пройдзе	0.00020105319071717374
479	фота	0.00020105319071717374
480	бог	0.0002009013378540943
481	жанчына	0.0002009013378540943
482	гаворка	0.00020059763212793542
483	змагацца	0.0001996865149494588
484	плаціць	0.0001992309563602205
485	займацца	0.00019907910349714107
486	заробак	0.00019892725063406163
487	тлумачыць	0.00019892725063406163
488	быццам	0.00019847169204482333
489	ані	0.00019816798631866445
490	надта	0.000198016133455585
491	кім	0.00019771242772942613
492	паэт	0.00019740872200326728
493	адрас	0.00019664945768787007
494	ўзровень	0.00019619389909863178
495	засталося	0.0001954346347832346
496	выйшла	0.00019452351760475799
497	вамі	0.00019361240042628137
498	наўрад	0.0001933086947001225
499	знайшлі	0.0001933086947001225
500	пайшоў	0.00019315684183704305
501	браць	0.00019270128324780475
502	намер	0.00019239757752164587
503	войска	0.00019239757752164587
504	будынак	0.000192093871795487
505	прысуд	0.0001917901660693281
506	адкуль	0.0001916383132062487
507	неўзабаве	0.00019103090175393093
508	агенцтва	0.00019057534316469264
509	спадзяюся	0.0001904234903016132
510	чарговы	0.00019027163743853376
511	камітэт	0.00019027163743853376
512	ласка	0.00019011978457545431
513	майго	0.00018936052026005714
514	бакі	0.00018905681453389826
515	наогул	0.00018829755021850108
516	прыняць	0.00018829755021850108
517	кажу	0.00018723458017694502
518	табе	0.00018677902158770673
519	заробкі	0.00018647531586154785
520	парадак	0.0001863234629984684
521	мастацтва	0.00018526049295691235
522	назад	0.0001851086400938329
523	ціск	0.0001851086400938329
524	вядомы	0.0001846530815045946
525	ноч	0.00018359011146303856
526	меней	0.00018343825859995912
527	ўпершыню	0.00018313455287380026
528	выпадак	0.0001825271414214825
529	дзесяць	0.0001825271414214825
530	паказаць	0.00018237528855840306
531	канфлікт	0.00018146417137992644
532	фільм	0.0001811604656537676
533	некалькіх	0.0001808567599276087
534	памятаю	0.00018009749561221153
535	сайт	0.00017979378988605265
536	дапамагчы	0.00017979378988605265
537	недзе	0.00017903452557065547
538	нацыянальны	0.00017888267270757603
539	тэма	0.00017888267270757603
540	размова	0.0001784271141183377
541	гонар	0.0001784271141183377
542	раптам	0.00017797155552909941
543	магла	0.0001775159969398611
544	ідэя	0.0001775159969398611
545	назваць	0.00017721229121370224
546	старонка	0.00017721229121370224
547	рада	0.0001770604383506228
548	грамадзяне	0.00017675673262446392
549	затрыманы	0.0001758456154459873
550	праваабаронца	0.00017554190971982842
551	помнік	0.00017554190971982842
552	рэч	0.00017402338108903407
553	пойдзе	0.00017402338108903407
554	начальнік	0.00017387152822595462
555	глядзець	0.00017387152822595462
556	мэта	0.00017356782249979577
557	самога	0.00017341596963671633
558	патрэбны	0.00017341596963671633
559	даваць	0.00017265670532131913
560	член	0.00017265670532131913
561	некалі	0.00017189744100592195
562	пытанне	0.0001715937352797631
563	прайшлі	0.00017129002955360421
564	малады	0.00017053076523820704
565	лепей	0.00016961964805973042
566	нікога	0.0001691640894704921
567	раман	0.00016901223660741266
568	дзясяткі	0.0001687085308812538
569	надзвычай	0.00016855667801817436
570	выйшлі	0.00016810111942893604
571	любы	0.0001679492665658566
572	сэнс	0.0001677974137027772
573	маё	0.00016703814938737998
574	досыць	0.00016688629652430057
575	злачынства	0.0001665825907981417
576	адбыцца	0.00016597517934582393
577	перш	0.00016597517934582393
578	ўсю	0.00016551962075658563
579	ставіць	0.0001649122093042679
580	праграма	0.00016354553353655296
581	міжнародны	0.00016308997494731464
582	прайшоў	0.00016293812208423522
583	тон	0.00016263441635807634
584	таварыства	0.0001624825634949969
585	настолькі	0.0001620270049057586
586	ўся	0.00016157144631652028
587	знак	0.00016157144631652028
588	вырашыць	0.00016141959345344084
589	пайшлі	0.0001612677405903614
590	ўзроўню	0.00016035662341188479
591	дазволіць	0.00015974921195956705
592	склаў	0.0001595973590964876
593	адпаведна	0.00015914180050724931
594	захады	0.00015898994764416987
595	шкада	0.00015883809478109043
596	маіх	0.00015686400756105776
597	верыць	0.00015656030183489888
598	днямі	0.00015640844897181944
599	пэўны	0.0001558010375195017
600	дзяржаўны	0.0001553454789302634
601	правялі	0.00015519362606718397
602	варыянт	0.00015504177320410452
603	трэці	0.00015473806747794564
604	подпіс	0.0001545862146148662
605	подпіс	0.0001545862146148662
606	зрэшты	0.0001545862146148662
607	кантроль	0.0001544343617517868
608	гаспадарка	0.00015382695029946903
609	заўжды	0.00015367509743638959
610	занадта	0.00015352324457331015
611	паставіць	0.00015352324457331015
612	ўзяць	0.00015276398025791297
613	ўзяць	0.00015276398025791297
614	належыць	0.00015185286307943635
615	належыць	0.00015185286307943635
616	набыць	0.00015185286307943635
617	давядзецца	0.00015109359876403918
618	забойства	0.00015048618731172144
619	шпіянаж	0.00015048618731172144
620	перакананы	0.00015018248158556256
621	прыкладу	0.00015018248158556256
622	ваша	0.00014957507013324482
623	пару	0.0001486639529547682
624	няўжо	0.00014820839436552988
625	калісьці	0.00014820839436552988
626	снежня	0.00014820839436552988
627	прычына	0.00014699357146089439
628	дый	0.00014668986573473553
629	плюс	0.0001465380128716561
630	статус	0.00014638616000857665
631	рэдактар	0.00014608245428241777
632	савецкі	0.00014562689569317947
633	вашай	0.00014456392565162342
634	канцэрт	0.00014426021992546454
635	ўзроўні	0.00014380466133622624
636	хтосьці	0.0001436528084731468
637	нікому	0.00014319724988390848
638	загад	0.00014289354415774962
639	вярхоўны	0.0001424379855685113
640	затым	0.00014183057411619357
641	задача	0.00014183057411619357
642	аднойчы	0.00014183057411619357
643	тымі	0.00014183057411619357
644	хочам	0.00014167872125311413
645	пракурор	0.00014061575121155807
646	чалавекі	0.0001398564868961609
647	дэпутат	0.0001398564868961609
648	любіць	0.00013970463403308145
649	нашмат	0.000139552781170002
650	штосьці	0.00013879351685460483
651	мерапрыемства	0.00013848981112844595
652	апроч	0.00013848981112844595
653	правёў	0.00013803425253920766
654	панядзелак	0.00013803425253920766
655	вызваліць	0.00013773054681304878
656	чатырох	0.0001374268410868899
657	дамоў	0.00013727498822381046
658	голас	0.00013712313536073104
659	камісія	0.00013636387104533384
660	тэкст	0.00013606016531917498
661	адміністрацыя	0.00013560460672993666
662	сэрца	0.0001353009010037778
663	адны	0.00013499719527761893
664	можаце	0.00013484534241453949
665	мной	0.00013469348955146005
666	сход	0.00013469348955146005
667	сход	0.00013469348955146005
668	скрынка	0.00013423793096222175
669	ўчора	0.0001340860780991423
670	байкот	0.00013393422523606287
671	прыходзіць	0.00013241569660526852
672	канец	0.00013226384374218908
673	мабыць	0.00013226384374218908
674	згодны	0.0001315045794267919
675	зварот	0.0001315045794267919
676	дзіця	0.00013135272656371246
677	мітынг	0.00013135272656371246
678	адказаць	0.00013120087370063302
679	пратакол	0.00013120087370063302
680	эканамічны	0.00013089716797447414
681	чамусьці	0.0001307453151113947
682	збор	0.00013059346224831526
683	збор	0.00013059346224831526
684	баку	0.00013059346224831526
685	зможа	0.00013044160938523584
686	двое	0.00013044160938523584
687	інтэрнэт	0.00013044160938523584
688	становіцца	0.00013013790365907696
689	сто	0.00012998605079599752
690	пачаць	0.00012998605079599752
691	народны	0.00012968234506983864
692	сувязь	0.00012953049220675923
693	жыхар	0.00012922678648060034
694	супрацоўнік	0.00012892308075444146
695	прайшла	0.0001286193750282826
696	спроба	0.00012831566930212373
697	абодва	0.0001278601107128854
698	селянін	0.0001278601107128854
699	характар	0.00012770825784980596
700	рашэнне	0.00012755640498672655
701	беларуска	0.00012755640498672655
702	склала	0.00012755640498672655
703	адтуль	0.0001269489935344088
704	штогод	0.00012664528780824993
705	адзначыць	0.0001264934349451705
706	паўтара	0.00012634158208209105
707	прэзідэнт	0.0001261897292190116
708	маім	0.00012573417062977332
709	дапамога	0.000125278612040535
710	крэдыт	0.00012512675917745555
711	сапраўдны	0.00012512675917745555
712	ледзь	0.00012512675917745555
713	слухач	0.00012451934772513782
714	вымушаны	0.00012421564199897894
715	імкнуцца	0.00012421564199897894
716	ўвечары	0.00012391193627282006
717	эканоміка	0.0001236082305466612
718	паліва	0.00012330452482050232
719	паліва	0.00012330452482050232
720	арышт	0.00012315267195742288
721	надзея	0.00012300081909434344
722	тыдня	0.00012284896623126403
723	мастак	0.00012254526050510514
724	рэакцыя	0.00012224155477894626
725	царква	0.00012224155477894626
726	карэспандэнтка	0.0001219378490527874
727	нумар	0.00012178599618970795
728	непісьменны	0.00012163414332662853
729	сем	0.00012117858473739022
730	вышэй	0.00012102673187431078
731	банк	0.00012102673187431078
732	купіць	0.00012072302614815191
733	бюджэт	0.00012057117328507247
734	асоба	0.0001202674675589136
735	хлопцы	0.00012011561469583416
736	вярнуць	0.00011981190896967528
737	ехаць	0.00011966005610659585
738	завод	0.00011890079179119866
739	галіна	0.00011890079179119866
740	выбух	0.00011874893892811924
741	напісаць	0.00011829338033888093
742	змогуць	0.00011829338033888093
743	мяса	0.00011768596888656318
744	экспарт	0.00011753411602348374
745	многа	0.00011753411602348374
746	наўпрост	0.00011738226316040431
747	кіно	0.00011707855743424543
748	прыйшла	0.00011631929311884825
749	эфір	0.00011631929311884825
750	межы	0.00011586373452960995
751	служба	0.00011556002880345106
752	цяперашні	0.0001152563230772922
753	горш	0.00011480076448805389
754	перадаць	0.00011480076448805389
755	вырас	0.00011464891162497445
756	надалей	0.00011434520589881558
757	склалі	0.00011434520589881558
758	выказаць	0.00011358594158341839
759	нідзе	0.00011358594158341839
760	каманда	0.00011297853013110065
761	вашы	0.00011297853013110065
762	цэлы	0.00011267482440494177
763	падтрымка	0.00011267482440494177
764	скажу	0.00011252297154186235
765	раён	0.0001123711186787829
766	дачка	0.00011206741295262404
767	дачка	0.00011206741295262404
768	трапіць	0.00011176370722646516
769	літаратура	0.00011161185436338573
770	амбасадар	0.00011146000150030629
771	хадзіць	0.00011146000150030629
772	магло	0.00011146000150030629
773	вашага	0.00011100444291106798
774	разгляд	0.00011085259004798854
775	вашых	0.00011070073718490911
776	дваццаць	0.00011054888432182967
777	трохі	0.00011024517859567079
778	тэлефон	0.00011009332573259136
779	ішлі	0.00011009332573259136
780	пункт	0.0001090303556910353
781	папросту	0.00010781553278639982
782	самім	0.00010781553278639982
783	знайшоў	0.00010751182706024094
784	галасы	0.00010751182706024094
785	моцны	0.00010735997419716151
786	савет	0.00010735997419716151
787	выпадкі	0.00010720812133408207
788	мінімум	0.00010720812133408207
789	дзесьці	0.00010705626847100263
790	штодня	0.00010705626847100263
791	гучыць	0.00010675256274484376
792	мага	0.00010614515129252601
793	цела	0.00010614515129252601
794	польскі	0.00010614515129252601
795	здароўе	0.00010599329842944657
796	вёска	0.00010584144556636715
797	мужчына	0.00010553773984020826
798	напачатку	0.00010508218125096996
799	затое	0.00010462662266173165
800	гэту	0.00010432291693557278
801	правіла	0.00010417106407249334
802	суткі	0.00010386735834633447
803	трое	0.00010371550548325503
804	позна	0.00010356365262017559
805	цана	0.00010341179975709616
806	працяг	0.00010341179975709616
807	хлопец	0.00010325994689401672
808	хопіць	0.00010310809403093728
809	хопіць	0.00010310809403093728
810	самалёт	0.00010295624116785785
811	пратэст	0.00010250068257861955
812	любоў	0.0001023488297155401
813	пікет	0.00010204512398938124
814	баіцца	0.00010174141826322236
815	стары	0.00010158956540014293
816	доўгі	0.00010143771253706349
817	ўпэўнены	0.00010143771253706349
818	эканаміст	0.00010113400681090462
819	палова	0.00010098215394782518
820	дэмакратыя	0.00010098215394782518
821	казулін	0.00010083030108474574
822	дазвол	0.0001006784482216663
823	стану	0.0001006784482216663
824	заява	0.00010052659535858687
825	аж	0.00010022288963242799
826	наперад	9.991918390626912e-05
827	продаж	9.991918390626912e-05
828	гісторык	9.961547818011026e-05
829	мільён	9.961547818011026e-05
830	пачнецца	9.961547818011026e-05
831	дадому	9.961547818011026e-05
832	магчымасць	9.931177245395137e-05
833	крыві	9.870436100163364e-05
834	кагосьці	9.85525081385542e-05
835	фонд	9.840065527547476e-05
836	ведамства	9.840065527547476e-05
837	фронт	9.824880241239533e-05
838	твар	9.824880241239533e-05
839	грамадзянін	9.794509668623645e-05
840	вашыя	9.794509668623645e-05
841	верш	9.779324382315702e-05
842	страх	9.779324382315702e-05
843	вайскоўцы	9.779324382315702e-05
844	дамы	9.779324382315702e-05
845	ўплыў	9.779324382315702e-05
846	спадзяецца	9.764139096007758e-05
847	паветра	9.764139096007758e-05
848	вашу	9.73376852339187e-05
849	рэзка	9.718583237083927e-05
850	намеснік	9.718583237083927e-05
851	пайшла	9.688212664468039e-05
852	думка	9.688212664468039e-05
853	крыж	9.673027378160096e-05
854	сядзіць	9.673027378160096e-05
855	сярэдні	9.673027378160096e-05
856	мо	9.657842091852152e-05
857	аднаму	9.612286232928321e-05
858	даведацца	9.597100946620377e-05
859	хочаце	9.581915660312435e-05
